电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
虎胆追凶,伊莱·罗斯,乔·卡纳汉/布赖恩·加菲尔德/温德尔·梅斯,布鲁斯·威利斯/文森特·多诺费奥/伊丽莎白·苏/迪恩·诺里斯/博·纳普/金伯莉·伊丽丝/卡米拉·莫罗/兰·卡琉/杰克·凯西/罗尼·吉恩·贝尔维斯/可比·毕丝·布兰顿/安德里亚斯·艾波吉斯/伊恩·马休斯/温迪·古逊/瓦罗娜·塞茨瓦埃洛/路易斯·奥利瓦/杰森·卡弗利尔/夸西·宋桂,动作/惊悚/犯罪,美国,英语,2018-09-21(中国大陆)/2018-03-02(美国),97分钟(中国)/107分钟,猛龙怪客,tt1137450
速成家庭,西恩·安德斯,西恩·安德斯/约翰·莫里斯,马克·沃尔伯格/萝丝·拜恩/伊莎贝拉·莫奈/古斯塔夫·奇洛兹/朱莉安娜·甘米兹/奥克塔维亚·斯宾瑟/泰格·诺塔洛/汤姆·赛格拉/艾琳·瑞秋/布瑞特·伦茨勒/玛格·马丁戴尔/朱丽·哈基提/迈克尔·奥吉弗/琼·库萨克/加里·维克斯/乔伊·雅各布森/安德利娅·安德斯/肯尼斯·以色列/兰德尔·P·海文斯/埃莱扎·施莱辛格/哈维尔·朗塞罗斯/伊芙·哈洛/约瑟琳·雷耶斯/约翰·麦康奈尔/查利·麦克德莫特/埃里卡·比尔曼/卡尔森·霍尔姆斯/维勒特·罗德里格斯/艾米丽塔·T·冈萨雷斯/帕蒂·舍尔哈斯/本杰明·韦弗/玛丽亚·Z·威尔逊,剧情/喜剧,美国,英语,2018-11-16(美国),119分钟,失惊无神一家人(港)/即时家庭,tt7401588
漂亮男孩,菲力斯·范·古宁根,菲力斯·范·古宁根/卢克·戴维斯/DavidSheff/NicSheff,史蒂夫·卡瑞尔/蒂莫西·柴勒梅德/毛拉·蒂尔内/克里斯蒂安·康佛瑞/凯特琳·德弗/艾米·莱安/斯戴芬妮·斯考特/朱利安·沃克斯/杰克·迪伦·格雷泽/艾米·福赛思/安德烈·罗佑/曼迪娅·弗罗里/蒂莫西·赫顿/爱德华德·弗莱彻/丽莎·盖伊·汉密尔顿/迈克尔·帕特里克·麦克吉尔/汤姆·蔡/山姆·狄龙/埃米·阿奎诺/汤姆·贝耶/朱利安·克鲁瑟/约翰·洛巴托/安东尼·斯诺/艾蒂安·维克/大卫·门登霍尔/OakleyBull/KueLawrence/RickyLow/MaryPatFarrell/杰夫·阿德勒/SashaKellyJackson/CarltonWilborn/NikkiSnipper/MarthaT.Newman/BrooklinThacher/FrederickLawrence/AnastasiaLeddick/MinervaGarcía/SeannGallagher/罗德尼·J·霍布斯,剧情,美国,英语,2018-09-07(多伦多电影节)/2018-10-12(美国),120分钟,美丽男孩(台),tt1226837
乐高大电影2,迈克·米切尔,菲尔·罗德/克里斯托弗·米勒/马修·福格尔,克里斯·帕拉特/伊丽莎白·班克斯/威尔·阿奈特/蒂凡尼·哈迪斯/斯蒂芬妮·比翠丝/爱丽森·布里/尼克·奥弗曼/查理·戴/玛娅·鲁道夫/威尔·法瑞尔/杰登·桑德/布鲁克琳·普林斯/查宁·塔图姆/乔纳·希尔/理查德·艾欧阿德/本·施瓦茨/诺尔·费丁/杰森·莫玛/寇碧·史莫德斯/伊克·巴里霍尔兹/拉尔夫·费因斯/威尔·福特/欧阳万成/乔玛·塔科内/布鲁斯·威利斯/加里·佩顿,喜剧/动画/歌舞/冒险,美国/澳大利亚/挪威/丹麦,英语,2019-03-22(中国大陆)/2019-02-08(美国),106分钟,LEGO英雄传2(港)/乐高玩电影2(台)/TheLegoMovie2,tt3513498
三方国界,J·C·尚多尔,马克·鲍尔/J·C·尚多尔,本·阿弗莱克/查理·汉纳姆/佩德罗·帕斯卡/奥斯卡·伊萨克/亚德里亚·霍纳/加内特·赫德兰/希拉·凡德/雷纳尔多·加列戈斯/克里斯汀·霍恩/穆罕默德·哈肯沙迪/迈克尔·本杰明·埃尔南德斯/佩德罗·洛佩兹/肖恩·麦克布莱德/杰森·奎恩/卡洛斯·利纳雷斯,动作/犯罪/冒险,美国,英语/西班牙语/葡萄牙语,2019-03-13(美国),125分钟,三重边界(台)/三重国境,tt1488606
柯莱特,沃什·韦斯特摩兰,理查德·格雷泽/丽贝卡·伦科维茨,凯拉·奈特莉/多米尼克·威斯特/埃莉诺·汤姆林森/费奥纳·肖/丹妮斯·高夫/艾莎·哈特/丽贝卡·鲁特/阿尔·韦弗/卡罗琳·博尔顿/雷·潘莎基/珊农·塔伯特/阿提拉·阿帕/阿拉贝拉·韦尔/羽田正义/罗德里克·希尔/贾尼娜·哈尼/凯汀卡·埃格雷斯,剧情/传记/历史,英国/美国,英语,2018-01-20(圣丹斯电影节)/2018-09-21(美国)/2019-01-09(英国),111分钟,科莱特/花都教主柯蕾特(台)/写我华丽缘(港),tt5437928
边境杀手2：边境战士,斯特法诺·索利马,泰勒·谢里丹,本尼西奥·德尔·托罗/乔什·布洛林/伊莎贝拉·莫奈/凯瑟琳·基纳/杰弗里·多诺万/马修·莫迪恩/吉姆·戴佛提/伊恩·鲍汉/曼努埃尔·加西亚-鲁尔福/杰克·皮克金/布鲁诺·庇屈/杰克莫·巴泽尔/以利亚·罗德里格斯,剧情/动作/犯罪,美国/意大利,英语/西班牙语,2018-06-29(美国),122分钟,怒火边界2：毒刑者(台)/毒裁者2：无法无天(港)/边境杀手2：战士/边境杀手2：兵凶战危/边境杀手2：并肩作战,tt5052474
死寂,约翰·R·莱昂耐迪,凯莉·凡·戴克/肖恩·范·戴克/蒂姆·雷柏,琪兰·席普卡/斯坦利·图齐/米兰达·奥图/约翰·考伯特/萨拉·阿伯特/凯尔·布瑞特科夫/邓普斯·布瑞克/比利·麦克莱伦/泰勒·拉芙,恐怖,德国/美国,英语,2019-04-10(美国),90分钟,收声刹(港)/寂静杀机(台),tt7315484
飓风奇劫,罗伯·科恩,斯科特·温德豪泽/杰夫·狄克逊/安东尼·芬林顿/卡洛斯·戴维斯,托比·凯贝尔/玛姬·格蕾斯/瑞恩·柯万腾/拉尔夫·尹爱森/梅丽莎·博洛纳/本·克劳斯/杰米·安德鲁·卡特勒/克里斯蒂安·孔特雷拉斯/艾德·伯奇/埃里克·罗德尔/马克·史密斯/布鲁克·约翰斯顿/帕特里克·麦考利/莱昂纳多·狄更斯/斯图尔特·麦克奎里/娜塔莎·卡拉姆/阿塔纳斯·斯雷布雷夫/卢克·朱迪/安德烈·鲁滨孙,动作/惊悚/犯罪,美国,英语,2018-11-02(中国大陆)/2018-03-09(美国),103分钟,十级风劫(港)/玩命飓风(台)/飓风抢劫/夺金风暴/五级飓风/Category5,tt5360952
信笺故事,珍妮芬·福克斯,珍妮芬·福克斯,约翰·赫德/伊丽莎白·德比茨基/劳拉·邓恩/科曼/艾伦·伯斯汀/弗兰西丝·康罗伊/杰森·雷特/劳拉·爱伦/伊莎贝尔·内利瑟/伊莎贝拉·阿玛拉/切尔西·阿尔登/马修·劳奇/贾克琳·弗莱明/蒂娜·帕克/乔迪·朗/诺亚·罗麦克斯/艾米莉·桑迪弗/斯科特·武田/索姆·毕绍普斯,剧情,美国,英语,2018-01-20(圣丹斯电影节)/2018-05-26(美国),114分钟,,tt4015500
鬼故事,杰瑞米·德桑/安迪·尼曼,杰瑞米·德桑/安迪·尼曼,安迪·尼曼/马丁·弗瑞曼/保罗·怀特豪斯/埃里克斯·劳瑟/保罗·沃伦/寇布勒·霍尔德布鲁克-史密斯/尼古拉斯·本恩斯/丹尼尔·希尔/山缪尔·博顿利/杰克·戴维斯/达伦·布朗,剧情/恐怖,英国,英语,2017-10-05(伦敦电影节)/2018-04-06(英国),98分钟,鬼谈怪说,tt5516328
下海,奥利维耶·梅斯,阿美/马滕·洛克斯/奥利维耶·梅斯,耿乐/齐溪/王茜/曾美慧孜/山姆·米尔胡塞尼/曲高位/樊力哲,剧情,比利时/法国/瑞士/中国大陆,法语/汉语普通话,2017-10-16(釜山电影节)/2018-03-28(比利时),95分钟,BitterFlowers,tt7411742
滴答屋,伊莱·罗斯,艾力克·克莱普科/约翰·贝莱尔,杰克·布莱克/凯特·布兰切特/欧文·瓦卡罗/凯尔·麦克拉克伦/芮妮·戈兹贝里/考林·加普/桑尼·苏尔季克/洛伦扎·伊佐/BraxtonBjerken/VanessaAnneWilliams/查尔斯·格林/De'JonWatts/艾伦·比尔纳/ChristianCalloway/伊莱·罗斯/AnnaChuancheun/德梅特里·兰德尔/佩拉·米德尔顿,喜剧/惊悚/奇幻/冒险,美国/印度/加拿大,英语,2018-11-01(中国大陆)/2018-09-21(美国),104分钟,魔钟奇幻屋(港)/墙上有一个钟的房子/墙里有钟的房子,tt2119543
极线杀手,乔纳斯·阿克伦德,杰森·罗斯威尔/维克托·桑托斯,麦斯·米科尔森/凡妮莎·哈金斯/凯瑟琳·温妮克/罗伯特·梅耶/马特·卢卡斯/露比·欧·菲/阿伊莎·伊萨/阿纳斯塔西娅·玛莉尼娜/佩德罗·米盖尔·阿尔斯/约翰尼·诺克斯维尔/罗维娜·亚瓦里/任霏/克雷格·伯纳托夫斯基/米歇尔·C·福柯,动作,美国/德国,英语,2019-01-25(美国),118分钟,极地(港)/极线/极寒复出,tt4139588
美国行动,道格·里曼,加里·斯皮内利,汤姆·克鲁斯/萨拉·赖特/多姆纳尔·格里森/杰西·普莱蒙/卡赖伯·兰德里·琼斯/罗拉·科克/杰玛·梅斯/康纳·特里内尔/本尼托·马丁内斯/艾普尔·比尔林斯利/杰德·瑞斯/斯蒂芬·考特尔/罗伯特·普拉尔戈/E·罗杰·米切尔/贾斯蒂斯·利克/莎朗·莫里斯/罗伯特·法里奥尔/亚历杭德罗·埃达,喜剧/动作/传记/犯罪,美国,英语/西班牙语,2017-08-18(台湾)/2017-09-29(美国),115分钟,美国制造/梅纳/巴利薛尔:飞常任务(港)/美国制造(台)/Mena,tt3532216
亚瑟王：斗兽争霸,盖·里奇,卓比·哈罗德/盖·里奇/莱昂内尔·威格拉姆/大卫·道金,查理·汉纳姆/裘德·洛/阿斯特丽德·伯格斯-弗瑞斯贝/米卡埃尔·佩斯布兰特/杰曼·翰苏/安娜贝拉·沃丽丝/艾瑞克·巴纳/艾丹·吉伦/尼尔·马斯克尔/赫敏·科菲尔德/凯蒂·麦克格雷斯/杰奎·安斯蕾/弗莱迪·福克斯/波比·迪瓦伊/朱利安·西格尔/大卫·贝克汉姆/杰夫·贝尔/米莉·布拉迪/乔治娜·坎贝尔/丹尼尔·斯蒂森/伊琳·珀威尔/迈克尔·麦克埃尔哈顿/阿德里安·布薛特/彼得·费迪南多/汤姆·吴/金斯利·本-阿德/盖·里奇,动作/奇幻/冒险,美国,英语,2017-05-12(中国大陆/美国),126分钟,亚瑟王：圣剑传奇/亚瑟：王者之剑(台)/神剑亚瑟王(港)/亚瑟王：圆桌骑士/亚瑟王：剑之传奇/亚瑟王：石中剑传说/新亚瑟王/圆桌骑士/KingArthur,tt1972591
伸冤人2,安东尼·福奎阿,理查德·温克/迈克尔·斯隆/理查德·林德海姆,丹泽尔·华盛顿/佩德罗·帕斯卡/艾什顿·桑德斯/奥森·比恩/比尔·普尔曼/梅丽莎·里奥/乔纳森·斯卡弗/沙基纳·贾弗里/卡罗琳·戴/特德·阿尔奇迪/杰伊·赫农/马克西米利安·麦克纳马拉/安德烈·阿罗维斯基,动作/惊悚/犯罪,美国,英语/法语/土耳其语/希伯来语,2018-07-20(美国),121分钟,制裁特攻/私刑教育2(台)/叛谍裁判2(港),tt3766354
性别为本,米密·莱德,丹尼尔·斯蒂普尔曼,菲丽希缇·琼斯/艾米·汉莫/贾斯汀·塞洛克斯/萨姆·沃特森/凯西·贝茨/卡莉·史派妮/杰克·莱诺/斯蒂芬·鲁特/克里斯·马尔基/加里·韦恩兹/弗朗西斯·X·麦卡蒂/罗纳德·格特曼/温迪·古逊/约翰·拉尔斯顿/卡尔·格拉戈萨斯/亚瑟·霍尔顿/安吉拉·嘉鲁皮/乔迪·约翰逊/杰夫·利利科/乔·柯布登/莎珑·华盛顿/瓦罗娜·塞茨瓦埃洛/阿伦·奥阿约-斯图尔特/霍莉·G·弗兰克尔/汤姆·埃尔文/斯蒂芬妮·科斯塔/拉斐尔·格罗斯-哈维/罗伯特·J·塔维纳/加布里埃尔·格雷厄姆/丹尼尔·布罗克/道恩·福特/迈克尔·迪克森/亚历山大·贝朗格/鲁斯·巴德·金斯伯格,剧情/传记,美国,英语,2018-12-25(美国),120分钟,司法女王(港)/基于性别/以性为本,tt4669788
灾难艺术家,詹姆斯·弗兰科,斯科特·纽斯塔德/迈克尔·H·韦伯/格雷戈·赛斯特罗/汤姆·比塞尔,詹姆斯·弗兰科/戴夫·弗兰科/塞斯·罗根/艾莉·葛瑞那/爱丽森·布里/杰基·韦佛/保罗·谢尔/扎克·埃夫隆/乔什·哈切森/琼·黛安·拉斐尔/梅根·莫拉莉/杰森·曼兹沃克斯/安德鲁·桑提诺/内森·菲尔德/乔·曼德/莎朗·斯通/约翰·厄尔利/梅兰尼·格里菲斯/汉尼拔·布勒斯/查琳·易/彼得·吉尔罗伊/劳伦·阿什/舒格·林·彼尔德/鲍勃·奥登科克/布莱恩·赫斯基/梅根·弗格森/兰道尔·朴/斯蒂芬·刘/凯西·威尔逊/杰洛德·卡尔迈克/豪莎·罗克莫雷/凯莉·奥克斯福德/凯瑟·多诺休/德丽·海明威/安吉琳/汤姆·佛朗哥/佐伊·达奇/伊克·巴里霍尔兹/凯文·史密斯/J·J·艾布拉姆斯/科甘-迈克尔·凯/亚当·斯科特/丹尼·麦克布莱德/克里斯汀·贝尔/贾德·阿帕图/丽兹·卡潘/托米·韦素,剧情/喜剧/传记,美国,英语,2017-09-11(多伦多电影节)/2017-12-08(美国),103分钟,大灾难家(台)/荷里活烂片王(港)/TheMasterpiece,tt3521126
雪怪大冒险,凯瑞·柯克帕特里克/杰森·雷西格,凯瑞·柯克帕特里克/塞尔希奥·巴勃罗斯,查宁·塔图姆/詹姆斯·柯登/赞达亚/勒布朗·詹姆斯/科曼/吉娜·罗德里格兹/丹尼·德维托/吉米·塔特罗/雅拉·沙希迪/伊利·亨利,喜剧/动画/歌舞/冒险,美国,英语,2018-10-19(中国大陆)/2018-09-28(美国),96分钟,小脚怪(台)/寻找小脚八(港)/小脚/雪人寻人记/大脚怪奇遇记/小脚丫与大脚怪,tt6182908
沉默的教室,拉斯·克劳梅,迪特里希·加斯特卡/拉斯·克劳梅,乔纳斯·达斯勒/汤姆·格兰门兹/米夏埃尔·圭斯德克/罗夫·凯尼斯/布尔格哈特·克劳斯纳/莱娜·克棱克/弗洛里安·卢卡斯/伦纳德·施彻/戈茨·舒伯特/耶迪斯·特里贝尔/卡莉娜·N.维斯/罗纳尔德·策尔费尔德,剧情/历史,德国,德语,2018-03-01(德国),111分钟,无声革命/沉默革命/静默革命/TheSilentRevolution,tt6576556
副总统,亚当·麦凯,亚当·麦凯,克里斯蒂安·贝尔/艾米·亚当斯/史蒂夫·卡瑞尔/山姆·洛克威尔/娜奥米·沃茨/艾丽森·皮尔/埃迪·马森/贾斯汀·柯克/丽莎·盖伊·汉密尔顿/杰西·普莱蒙/比尔·坎普/唐·麦克马纳斯/莉莉·拉贝/谢伊·惠格姆/斯蒂芬·阿德利·葛尔盖/泰勒·派瑞/杰夫·博斯利/吉利安·阿美娜特/马修·雅各布斯,剧情/喜剧/传记/历史,美国,英语,2018-12-25(美国),132分钟,为副不仁(港/台)/位居次席/Cheney/Backseat,tt6266538
致所有我曾爱过的男孩,苏珊·约翰逊,索菲娅·阿尔瓦雷斯/珍妮·汉,拉娜·康多/诺亚·琴蒂内奥/伊瑟尔·布罗萨德/贾娜尔·帕里希/安娜·卡思卡特/安德鲁·巴切勒/特雷佐·马霍洛/玛德琳娜·亚瑟/埃米利娅·巴拉纳茨/约翰·考伯特/凯尔西·马韦马/朱莉娅·本森/乔伊·帕切科/乔丹·伯切特/琼·B·王尔德/伊莎贝尔·比奇/亨特·狄龙/克里斯蒂安·迈克尔·库珀/里斯·弗菜明/帕维尔·皮多克/杰布·比奇/CameronCrosby/耶尔·雅曼,爱情,美国,英语,2018-08-17(美国),99分钟,爱的过去进行式(台),tt3846674
大坏狐狸的故事,本杰明·雷内/帕特里克·英伯特,本杰明·雷内/让·勒尼奥,纪尧姆·达尔诺/席琳·荣特/达米安·维特卡/安托万·苏姆斯基/卡梅尔·阿卜德萨多克/克里斯多夫·勒莫因/纪尧姆·布谢德/鲍里斯·雷林格/玛佳丽·罗森茨威格/让·卢·霍维茨/伊夫·阎,喜剧/动画/冒险,法国/比利时,法语,2018-03-16(中国大陆)/2017-06-15(安锡动画电影节)/2017-06-21(法国),83分钟,谁是大坏狐(台)/坏蛋狐狸的故事(港)/大坏狐狸的动物童话/大坏狐狸与其他童话/大坏狐狸与其他故事/TheBigBadFoxandOtherTales...,tt5851904
天上再见,阿尔贝·杜邦泰尔,阿尔贝·杜邦泰尔/皮耶尔·勒迈特,纳威尔·佩雷兹·毕斯卡亚特/阿尔贝·杜邦泰尔/罗兰·拉斐特/尼尔斯·阿贺斯图普/艾米莉·德奎恩/梅兰尼·蒂埃里/埃洛伊兹·巴尔斯特/菲利普·乌禅/安德烈·马尔孔/米歇尔·维耶尔莫/凯恩·科贾迪/菲利普·杜克斯纳,喜剧/战争/犯罪,法国/加拿大,法语,2019-04-30(中国大陆)/2017-10-25(法国),117分钟,SeeYouUpThere,tt5258850
通勤营救,佐米·希尔拉,拜伦·维林格/菲利普·德·布拉西/瑞安·恩格尔,连姆·尼森/维拉·法米加/帕特里克·威尔森/乔纳森·班克斯/山姆·尼尔/伊丽莎白·麦戈文/基连·斯科特/沙扎德·拉蒂夫/安迪·尼曼/克拉拉·拉戈/罗兰·默勒/弗洛伦斯·皮尤/迪恩·查尔斯·查普曼/埃拉-雷·史密斯/妮拉·阿利亚/柯林·麦克法兰/寇布勒·霍尔德布鲁克-史密斯/亚当·那加提斯/金斯利·本-阿德/戴姆森·伊德瑞斯/本·卡普兰/利蒂希娅·赖特/杰米·比米什,动作/惊悚/犯罪,美国/英国,英语,2018-03-30(中国大陆)/2018-01-12(美国),105分钟/104分钟(中国大陆),疾速救援(台)/追命列车(港),tt1590193
蒙上你的眼,苏珊娜·比尔,埃里克·海瑟尔/乔什·马勒曼,桑德拉·布洛克/崔凡特·罗兹/约翰·马尔科维奇/莎拉·保罗森/杰基·韦佛/罗莎·萨拉查/丹妮尔·麦克唐纳/里尔·莱尔·哈瓦瑞/汤姆·霍兰德/机关枪凯利/黄荣亮/普路特·泰勒·文斯/维维恩·莱拉·布莱尔/帕敏德·纳格拉/丽贝卡·彼得根/艾米·古麦尼克/泰勒·汉德雷/海皮·安德森/大卫·达斯马齐连/基思·雅各/克里斯托弗洛根/弗兰克·莫特克/泰德·霍利斯/麦特·伦纳德,剧情/科幻/惊悚,美国,英语,2018-12-13(美国点映)/2018-12-21(美国),124分钟,鸟箱/鸟舍,tt2737304
铁血战士,沙恩·布莱克,弗莱德·戴克尔/沙恩·布莱克/吉姆·托马斯/约翰·托马斯,波伊德·霍布鲁克/崔凡特·罗兹/雅各布·特伦布莱/科甘-迈克尔·凯/奥立薇娅·玛恩/斯特林·K·布朗/托马斯·简/阿尔菲·艾伦/奥古斯托·阿奎莱拉/杰克·布塞/伊冯娜·斯特拉霍夫斯基/布赖恩·A·普林斯/麦克·多普德/尼尔迈特/加里·切克/艾米·阿内克/弗雷泽·艾奇逊/简·波斯/洛奇林·莫罗/叶芳华/里斯·威廉姆斯/萨奇·布洛克勒班克/肖恩·O.罗伯茨/柯林·科里根/帕特里克·萨邦圭/弗雷泽·科比特/阿隆·克拉文/安德鲁·詹金斯,动作/科幻/惊悚/冒险,美国/加拿大,英语/西班牙语,2018-10-26(中国大陆)/2018-09-07(多伦多电影节)/2018-09-14(美国),107分钟/106分钟(中国大陆),铁血战士新续集/终极战士：掠夺者(台)/铁血战士：血兽进化(港)/铁血战士4/Predator4,tt3829266
我的间谍前男友,苏珊娜·福格尔,苏珊娜·福格尔/大卫·伊瑟森,米拉·库尼斯/凯特·麦克金农/贾斯汀·塞洛克斯/萨姆·修汉/薇尔玛·斯泽克斯/哈桑·明哈杰/凯文·亚当斯/吉莲·安德森/伊万娜·萨赫诺/简·库丁/保罗·雷瑟/弗雷德·迈拉麦德/詹姆斯·弗雷特/卡罗琳·皮克尔斯/贾斯婷·瓦希伯格/汤姆·斯托顿/罗德里克·希尔,喜剧/动作,美国/加拿大,英语/俄语/法语,2018-10-19(中国大陆)/2018-08-03(美国),117分钟,行动代号：特工EX(港)/老娘也要当间谍(台)/抛弃了我的间谍,tt6663582
完美陌生人(西班牙版),阿莱克斯·德·拉·伊格莱西亚,阿莱克斯·德·拉·伊格莱西亚/豪尔赫·格力加耶切瓦利亚,贝伦·鲁埃达/爱德华·费尔南德斯/欧内斯特·艾戴里欧/胡安娜·阿科斯塔/爱德华多·诺列加/达夫内·费尔南德斯,喜剧,意大利/西班牙,西班牙语,2017-12-01(西班牙),97分钟,完美陌生人西班牙版/PerfectStrangers,tt6101820
冒牌上尉,罗伯特·斯文克,罗伯特·斯文克,麦克斯·胡巴赫/米兰·佩舍尔/弗雷德里克·劳/贝恩德·霍尔谢尔/瓦尔德马·科布斯/亚历山大·费林/萨缪尔·芬齐,剧情/历史/战争,德国/波兰/葡萄牙/法国,德语,2017-09-07(多伦多电影节)/2018-03-15(德国),118分钟,以希魔的名义(港)/TheCaptain,tt6763252
掠食城市,克里斯蒂安·瑞沃斯,弗兰·威尔士/菲利帕·鲍恩斯/彼得·杰克逊/菲利普·里夫,海拉·西尔玛/雨果·维文/金吉/罗伯特·席安/莱拉·乔治/史蒂芬·朗/弗兰基·亚当斯/凯伦·皮斯托里斯/科林·萨蒙/安德鲁斯·李斯/莎拉·慕恩/罗南·拉夫特瑞/乔尔·托贝克/帕特里克·麦拉海德/史蒂芬·乌瑞/马尼克·古纳拉塔尼/菲利普·里夫/纳撒尼尔·利斯/雷吉-让·佩吉/卡卢姆·吉廷斯/安佑森/马克·哈德洛/马克米钦森/索菲·考克斯/莎拉·皮尔斯/奇·陈/约瑟夫·米卡-亨特/特里·诺瑞斯/安龙·杰克森/梅根·爱德华兹/尼克·布雷克/玛丽亚·沃克/阿曼·韦弗/玛德琳·亚当斯/马丁·郭/罗德尼·库克,动作/科幻/冒险,美国/新西兰,英语,2019-01-18(中国大陆)/2018-12-14(美国),128分钟,移动城市：致命引擎(港/台)/牵引城市/致命引擎/掠食城市：致命引擎,tt1571234
一条狗的回家路,查尔斯·马丁·史密斯,W·布鲁斯·卡梅伦/凯瑟琳·迈克,艾什莉·贾德/乔纳·豪尔-金/狗狗谢尔比/亚历山德拉·希普/韦斯·斯塔迪/布莱丝·达拉斯·霍华德/巴里·沃森/克里斯·鲍尔/塔米·吉利斯/派崔克·盖勒/爱德华·詹姆斯·奥莫斯/露西娅·沃尔特斯/莱恩·爱德华兹/约翰·卡西尼/本杰明·拉特纳/斯宾塞·德雷弗/阿丽尔·图里奥/詹妮弗·吉布森/罗南多·博伊斯/法拉赫·阿维瓦/达西·劳瑞/特洛伊·鲁道夫,剧情/冒险,美国,英语,2019-01-18(中国大陆)/2019-01-11(美国),96分钟,贝拉400哩的约定(港)/为了与你相聚(台),tt7616798
全球风暴,迪安·德夫林,迪安·德夫林/保罗·盖特,杰拉德·巴特勒/吉姆·斯特吉斯/艾比·考尼什/亚历山德拉·玛丽亚·拉娜/吴彦祖/欧赫尼奥·德尔维斯/阿马尔·维克德/阿德普波·奥杜耶/安迪·加西亚/艾德·哈里斯/罗伯特·席安/理查德·希夫/梅尔·温宁汉姆/莎姬·贝兹/特丽莎·贝特曼,动作/科幻/灾难,美国,英语/粤语/俄语/印地语/西班牙语,2017-10-27(中国大陆)/2017-10-20(美国),109分钟,人造天劫(港)/气象战(台)/天降浩劫/地磁风暴/卫星风暴,tt1981128
佛罗里达乐园,肖恩·贝克,肖恩·贝克/克里斯·贝格齐,布鲁克琳·普林斯/布丽娅·维纳特/威廉·达福/克里斯托弗·里维拉/梅拉·穆德/瓦莱丽亚·科托/乔希·奥利沃/艾登·马利克/爱德华·帕根/卡赖伯·兰德里·琼斯/克里斯托·尼科尔·沃茨/桑迪·凯恩/吉姆·R·科曼/安德鲁·罗马诺/卡罗丽娜·格拉波瓦/特里·艾伦·琼斯/卡伦·卡拉古利安/邹时擎/祖普·卡塔纳/梅肯·布莱尔/卡尔·布拉德菲尔德,剧情/儿童,美国,英语,2017-05-22(戛纳电影节)/2017-10-06(美国),111分钟,欢迎光临奇幻城堡(台)/欢迎光临梦幻乐园(港)/迪士尼的夏天/佛罗里达公租乐事/佛罗里达廉租房/佛罗里达项目/佛罗里达计划/佛罗里达工程/佛罗里达贫民区,tt5649144
此房是我造,拉斯·冯·提尔,拉斯·冯·提尔/杰勒·哈伦德,马特·狄龙/布鲁诺·甘茨/乌玛·瑟曼/希芳·法隆/苏菲·格拉宝/丽莉·克亚芙/杰瑞米·戴维斯/爱德华·斯皮伊尔斯/大卫·拜利/刘智泰,喜剧/惊悚/犯罪,丹麦/法国/德国/瑞典,英语/德语/意大利语,2018-05-14(戛纳电影节)/2018-10-17(法国)/2018-11-29(丹麦),152分钟/155分钟(未分级导演剪辑版),杀上瘾(港)/杰克盖的房子(台)/此房杰克造,tt4003440
宠儿,欧格斯·兰斯莫斯,德博拉·戴维斯/托尼·麦克纳马拉,奥利维娅·科尔曼/艾玛·斯通/蕾切尔·薇兹/尼古拉斯·霍尔特/乔·阿尔文/马克·加蒂斯/蒂莫西·英纳斯/珍妮·莱恩斯福德/詹姆斯·史密斯/詹姆斯·梅尔维尔/杰克·维尔,剧情/喜剧/同性/传记,爱尔兰/英国/美国,英语,2018-08-30(威尼斯电影节)/2018-11-23(美国),119分钟,争宠(港)/真宠(台)/宠姬/挚爱,tt5083738
摘金奇缘,朱浩伟,彼得·基亚雷利/阿黛勒·林/凯文·关,吴恬敏/亨利·戈尔丁/杨紫琼/嘉玛·陈/奥卡菲娜/卢燕/岑勇康/郑肯/水野索诺娅/吴育刚/欧阳万成/钱信伊/瑞米·海依/尼科·桑托斯/陆思敬/苏慧敏/方展发/谢宛谕/维多利亚·洛克/许优美/郑花如/许静雯/卡尔文·王/陈琼华/刘佳镁/陈美廪/内万·科伊特/阿曼达·埃文斯/彼得·霍奇森/安德斯·塔格/丹尼尔·詹金斯/彼得·卡罗尔/黛博拉·杨/查尔斯·格朗斯/杰西卡·加莱蒂/SweeHuatTeo/罗尼·纪/IsaacBoonChuonLee/罗杰·谢克/LeeZhiJian/LeeJunWen/拉塞尔·黄/马尔库斯·莫/杰瑞卡·黎/乔·翁/陈胤希/德尔菲诺润二/BeatriceChein/TanEnYu/TanEnDong/姬丝·阿奎诺/LucindaLew/黄苏珊/TumurbaatarEnkhtungalag/木下众平/吉娜·格莱尼斯/凯文·关/斯蒂芬妮·欧阳/LeongChunChong/HoYanXi/兰斯·埃明格/卡兰比尔·亨达尔/斯蒂芬·杰克/纪宝珠,喜剧/爱情,美国,英语/汉语普通话/粤语,2018-11-30(中国大陆)/2018-08-15(美国),121分钟/119分钟(中国大陆),我的超豪男友(港)/疯狂亚洲富豪(台)/疯狂富豪(新)/疯狂的亚洲富人/疯狂的亚洲富豪/人疯钱多亚洲豪,tt3104988
