电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
塔利,贾森·雷特曼,迪亚波罗·科蒂,查理兹·塞隆/麦肯兹·戴维斯/马克·杜普拉斯/朗·里维斯顿/艾米丽·海内/伊兰妮·谭/克里斯塔尔·伦伯格/马塞林·休格特/科琳·惠勒/嘉蜜拉·赖特/史蒂文·罗伯斯/谢德·鲁佩,剧情/喜剧,美国,英语,2018-01-23(圣丹斯电影节)/2018-05-04(美国),95分钟,厌世妈咪日记(台)/论尽爆煲妈咪(港)/塔莉,tt5610554
每天回家都会看到老婆在装死,李斗士男,坪田文,荣仓奈奈/安田显/大谷亮平/野野澄花/浅野和之/品川彻/萤雪次朗,喜剧,日本,日语,2018-06-08(日本),115分钟,"每天回家老婆都在装死(台)/回家时妻子一定在装死/我老婆日日都扮死(港)/WhenIGetHome,MyWifeAlwaysPretendstobeDead",tt6939372
我的冤家是条狗,曼迪·弗莱彻,凡妮莎·戴维斯/曼迪·弗莱彻/保罗·德·沃斯,比蒂·埃德蒙森/艾德·斯克林/米兰卡·布鲁克斯/杰玛·琼斯/切瑞·朗吉/艾米丽·阿塔克/彼得·戴维森/艾米莉亚·琼斯/珍妮弗·桑德斯/阿德里安·斯卡伯勒/伯纳德·克理宾斯,喜剧/家庭,英国,英语,2018-11-09(中国大陆)/2018-06-29(英国),95分钟,缘来靠八哥？(港)/萌犬派崔克(台)/帕特里克,tt6542108
滴答屋,伊莱·罗斯,艾力克·克莱普科/约翰·贝莱尔,杰克·布莱克/凯特·布兰切特/欧文·瓦卡罗/凯尔·麦克拉克伦/芮妮·戈兹贝里/考林·加普/桑尼·苏尔季克/洛伦扎·伊佐/BraxtonBjerken/VanessaAnneWilliams/查尔斯·格林/De'JonWatts/艾伦·比尔纳/ChristianCalloway/伊莱·罗斯/AnnaChuancheun/德梅特里·兰德尔/佩拉·米德尔顿,喜剧/惊悚/奇幻/冒险,美国/印度/加拿大,英语,2018-11-01(中国大陆)/2018-09-21(美国),104分钟,魔钟奇幻屋(港)/墙上有一个钟的房子/墙里有钟的房子,tt2119543
速成家庭,西恩·安德斯,西恩·安德斯/约翰·莫里斯,马克·沃尔伯格/萝丝·拜恩/伊莎贝拉·莫奈/古斯塔夫·奇洛兹/朱莉安娜·甘米兹/奥克塔维亚·斯宾瑟/泰格·诺塔洛/汤姆·赛格拉/艾琳·瑞秋/布瑞特·伦茨勒/玛格·马丁戴尔/朱丽·哈基提/迈克尔·奥吉弗/琼·库萨克/加里·维克斯/乔伊·雅各布森/安德利娅·安德斯/肯尼斯·以色列/兰德尔·P·海文斯/埃莱扎·施莱辛格/哈维尔·朗塞罗斯/伊芙·哈洛/约瑟琳·雷耶斯/约翰·麦康奈尔/查利·麦克德莫特/埃里卡·比尔曼/卡尔森·霍尔姆斯/维勒特·罗德里格斯/艾米丽塔·T·冈萨雷斯/帕蒂·舍尔哈斯/本杰明·韦弗/玛丽亚·Z·威尔逊,剧情/喜剧,美国,英语,2018-11-16(美国),119分钟,失惊无神一家人(港)/即时家庭,tt7401588
陈翔六点半之铁头无敌,陈翔,陈翔,应宝林/闰土/毛台/蘑菇头/吴妈/猪小明,剧情/喜剧/动作,中国大陆,汉语普通话,2018-06-11(中国大陆),96分钟,铁头无敌,
仓皇一夜,露西亚·安尼洛,露西亚·安尼洛/保罗·当斯,斯嘉丽·约翰逊/吉莉恩·贝尔/佐伊·克罗维兹/伊拉纳·格雷泽/凯特·麦克金农/保罗·当斯/瑞安·库柏/泰·布利尔/黛米·摩尔/恩里克·穆西安诺/迪恩·文特斯/科尔顿·海恩斯/帕特里克·卡莱尔/埃里克·安德烈/博·伯翰,喜剧,美国,英语,2017-06-16(美国),101分钟,仓惶一夜/姊妹欲蒲团(港)/女狼嗨到趴(台)/晃动那具尸体/移动那具尸体/挪动尸体/摇动身体/RockThatBody/MoveThatBody,tt4799050
海滩游侠,赛斯·戈登,迈克尔·伯克/道格拉斯·施瓦兹/格雷戈里·J·博纳/杰·舒瑞克/大卫·隆恩/托马斯·列农/罗伯特·本·加兰特/达米安·香农/马克·斯威夫特,道恩·强森/扎克·埃夫隆/佩丽冉卡·曹帕拉/亚历珊德拉·达达里奥/凯莉·罗尔巴赫/伊芬什·哈德拉/乔恩·巴斯/叶海亚·阿卜杜勒-迈丁/汉尼拔·布勒斯/罗布·许贝尔/阿明·约瑟夫/杰克·凯西/奥斯卡·努内斯/大卫·哈塞尔霍夫/帕米拉·安德森/贝琳达,喜剧/动作,美国,英语,2017-05-12(台湾)/2017-05-25(美国),116分钟/121分钟(加长版),海滩救护队(台)/沙滩拯救队(港)/护滩使者/生死海滩,tt1469304
超大号美人,艾比·科恩/马克·西尔弗斯坦,艾比·科恩/马克·西尔弗斯坦,艾米·舒默/米歇尔·威廉姆斯/汤姆·霍珀/罗里·斯卡沃/阿德里安·马丁斯/艾米丽·拉塔科斯基/艾迪·布莱恩特/贝茜·菲利普斯/劳伦·赫顿/萨西尔·扎玛塔/安吉拉·戴维斯/卡罗琳·戴/安娜斯塔吉亚·彼埃尔·弗里尔/吉娅克罗瓦丁/奥莉维亚·库尔普/娜奥米·坎贝尔/杰弗里·格罗弗,喜剧,美国/中国大陆,英语,2018-08-28(中国大陆)/2018-04-20(美国),110分钟,姐就是美(台)/美丽爱自信/自觉美丽/人家美着呢(豆友译名),tt6791096
夜校,马尔科姆·D·李,凯文·哈特/哈里·拉奇福德/乔伊·威尔斯/马修·凯拉德/尼古拉斯·斯托勒/约翰·汉博格,凯文·哈特/蒂凡尼·哈迪斯/玛丽·莱恩·莱杰斯库/依冯娜·奥吉/罗伯·里格尔/欧文·哈恩/本·施瓦茨,喜剧,美国,英语,2018-09-28(美国),111分钟,,tt6781982
青年警察,金周焕,金周焕,朴叙俊/姜河那/朴河宣/成东日/裴侑蓝/高俊,喜剧/动作/犯罪,韩国,韩语,2017-08-09(韩国),109分钟,菜鸟警校生(台)/MidnightRunners,tt7056732
抓人游戏,杰夫·汤姆西奇,罗布·麦基特里克/马克·施泰伦,杰瑞米·雷纳/乔恩·哈姆/艾德·赫尔姆斯/安娜贝拉·沃丽丝/艾拉·菲舍尔/拉什达·琼斯/莱丝莉·比伯/杰克·约翰逊/布莱恩·丹内利/汉尼拔·布勒斯/塞巴斯蒂安·马尼斯科/诺拉·邓恩/梅丽莎·乐爱伦/史蒂夫·伯格,喜剧,美国,英语,2018-06-15(美国),100分钟,贴背战(台)/无捉依因同学会(港)/标签/TheTagBrothers,tt2854926
触不可及(美版),尼尔·博格,乔恩·哈特米尔/埃里克·托莱达诺/奥利维埃·纳卡什,凯文·哈特/布莱恩·科兰斯顿/妮可·基德曼/阿雅·娜奥米·金/贾西·迪阿洛·温斯顿/吉纳维芙·安吉森/格什菲·法拉哈尼/泰特·多诺万/朱丽安娜·玛格丽丝/克里斯蒂娜·张/皮亚·梅切勒/罗伯特·比齐克/大卫·克尼里安/迈克尔·J·莱昂斯/桃乐丝·麦卡锡/苏珊·萨瓦/布莱恩·加拉格尔/泰隆·米切尔·亨德森/英德拉·A·托马斯/简·摩尔/莱曼·陈/柯克·凯利,剧情/喜剧,美国,英语,2017-09-08(多伦多电影节)/2019-01-11(美国),126分钟,美版触不可及/闪亮人生(港)/活个精彩(台)/上行/上升/Untouchable,tt1987680
21克拉,何念,马天/李扬/何念,郭京飞/迪丽热巴/大鹏/包贝尔/刘芮麟/王厂长/张钟仪/榕榕/张杨智子,喜剧/爱情,中国大陆,汉语普通话,2018-04-20(中国大陆),96分钟,21Karat/21Carats,tt8320654
雪怪大冒险,凯瑞·柯克帕特里克/杰森·雷西格,凯瑞·柯克帕特里克/塞尔希奥·巴勃罗斯,查宁·塔图姆/詹姆斯·柯登/赞达亚/勒布朗·詹姆斯/科曼/吉娜·罗德里格兹/丹尼·德维托/吉米·塔特罗/雅拉·沙希迪/伊利·亨利,喜剧/动画/歌舞/冒险,美国,英语,2018-10-19(中国大陆)/2018-09-28(美国),96分钟,小脚怪(台)/寻找小脚八(港)/小脚/雪人寻人记/大脚怪奇遇记/小脚丫与大脚怪,tt6182908
武林怪兽,刘伟强,荣超/林挺,古天乐/陈学冬/郭碧婷/包贝尔/王太利/周冬雨/吴樾/潘斌龙/孔连顺/刘浩/梁大维/许君聪/方中信/何润东/薛凯琪/颖儿/李灿森/卢惠光,喜剧/奇幻/武侠,中国大陆/香港,汉语普通话,2018-12-21(中国大陆),104分钟,WhenRobbersMeetTheMonster/KungFuMonster,tt9378850
克里斯托弗·罗宾,马克·福斯特,亚历克斯·罗斯·派瑞/汤姆·麦卡锡/艾莉森·施罗德/格雷戈·布鲁克/马克·斯蒂文·约翰逊/A·A·米尔恩/厄内斯特·谢巴德,伊万·麦克格雷格/海莉·阿特维尔/勃朗特·卡迈克尔/马克·加蒂斯/奥利弗·福德·戴维斯/阿德里安·斯卡伯勒/罗杰·阿什顿-格里菲斯/阿曼达·劳伦斯/凯蒂·卡迈克尔/特里斯坦·斯特罗克/保罗·查希迪/迈克尔·吉恩/舒雅德·法瑞斯/马特·贝里/西蒙·法纳比/麦肯锡·克鲁克/吉姆·库宁斯/布拉德·加内特/尼克·穆罕默德/彼得·卡帕尔迪/苏菲·奥康内多/托比·琼斯/李·阿斯奎斯-柯/罗伊·贝克/金塔雷·贝尼奥拉维特/贝恩·科拉科/托马斯·派登/库姆德·潘特/理查德·谢尔曼/彼得·辛格/卡罗尔·斯蒂尔/艾薇·维,喜剧/动画/冒险,美国,英语,2018-08-03(美国),104分钟,小熊维尼真人版/小熊维尼/维尼与我(港)/挚友·维尼(台)/WinnieThePooh,tt4575576
辣手保姆,约瑟夫·麦克金提·尼彻,布莱恩·达菲尔德,犹大·刘易斯/萨玛拉·维文/罗比·阿美尔/汉娜·梅·李/贝拉·索恩/艾米丽·阿琳·林德/安德鲁·巴切勒/道格·海利/莱丝莉·比伯/肯·马里诺/塞缪尔·吉尔伯特/扎卡里·亚力山大·赖斯/多克·达厄姆/让·克劳德·卢耶/迈尔斯·J·哈维/克里斯·维尔德/卡尔·麦克道维尔/乔纳森·贝莱,喜剧/恐怖,美国,英语,2017-10-13(美国),85分钟,风骚小保姆(台)/撒旦保姆,tt4225622
巴斯特·斯克鲁格斯的歌谣,伊桑·科恩/乔尔·科恩,伊桑·科恩/乔尔·科恩,哈利·米尔林/佐伊·卡赞/连姆·尼森/詹姆斯·弗兰科/大卫·克鲁霍尔特兹/汤姆·威兹/克兰西·布朗/蒂姆·布雷克·尼尔森/布莱丹·格里森/比尔·赫克/斯蒂芬·鲁特/泰恩·黛莉/拉尔夫·尹爱森/切尔西·罗斯/绍尔·鲁宾内克/琼乔·奥雷尔/马修·维利希/杰西·卢肯/保罗·瑞/葛人杰·海恩斯/杰弗森·梅斯/山姆·狄龙/比利·洛克伍德/汤姆·普罗克特/E·E·贝尔/丹尼·麦卡锡/杰克莫·巴泽尔/伊索·阿克瑞恩,喜剧/歌舞/西部,美国,英语,2018-08-31(威尼斯电影节)/2018-11-16(美国),133分钟,巴斯特民谣/巴斯特的歌谣/西部老巴的故事(台)/细说当年话西部(港),tt6412452
的士速递5,弗兰克·盖思堂彼得,弗兰克·盖思堂彼得/斯特凡纳·卡赞吉安/吕克·贝松,弗兰克·盖思堂彼得/马利克·班泽拉/伯纳尔·法西/萨尔瓦托雷·埃斯波西托/萨巴纳·奥扎尼/爱德华·蒙多特/朗齐·贝迪亚/茂萨·马斯克里/夏洛特·加布里斯,喜剧/动作/犯罪,法国,法语/意大利语,2018-08-03(中国大陆)/2018-04-11(法国),100分钟(中国大陆)/102分钟,终极杀阵5(台)/出租车5,tt7238392
我身体里的那个家伙,姜孝镇,申汉率/赵重勋/姜孝镇,郑真英/朴圣雄/罗美兰/李垂珉/李俊赫/金光奎/闵智雅/尹敬浩/金贤莫/朴庆惠,剧情/喜剧,韩国,韩语,2019-01-09(韩国),122分钟,我里面的那家伙(台)/InsideMe/TheDudeinMe,tt9759978
“吃吃”的爱,蔡康永,蔡康永,徐熙娣/林志玲/金世佳/李子峰/陈汉典/范湉湉/傅雷/沈玉琳/梁赫群/赵正平/高山峰/马国贤/利晴天/曾恺玹/陈为民/小钟/谢依霖/仇佩佩/小甜甜/黄腾浩/郭文颐/张立东/杨升达/韩宜邦,喜剧/爱情/奇幻,中国大陆/香港/台湾,汉语普通话,2017-05-27(中国大陆/台湾),90分钟,吃吃的爱/吃吃睡睡爱/Didi'sDreams,tt6912580
我，花样女王,克雷格·吉勒斯佩,斯蒂芬·罗杰斯,玛格特·罗比/塞巴斯蒂安·斯坦/艾莉森·珍妮/凯特琳·卡弗/麦肯娜·格瑞丝/鲍比·坎纳瓦尔/博亚娜·诺瓦科维奇/朱丽安妮·尼科尔森/凯萨琳·戴尔/保罗·沃尔特·豪泽/约书亚·米克尔/埃文·乔治·沃拉泽里斯/卡拉·曼特拉/杰森·戴维斯/凯莉·弗雷泽/安东尼·雷诺兹/杰森·麦克唐纳/迈尔斯·穆森登,剧情/喜剧/传记/运动,美国,英语,2017-09-08(多伦多电影节)/2017-12-08(美国),120分钟,冰之骄女(港)/老娘叫谭雅(台)/我，冰上女王/我，塔尼娅/我，托尼亚/我是坦雅/我是托尼娅,tt5580036
嗝嗝老师,西达夫·马贺拉,奥库勒·查乌赫雷/西达夫·马贺拉/巴·哈达普/加内萨·潘德特,拉妮·玛克赫吉/内拉吉·卡比/萨钦/苏普丽雅·皮尔加卡尔/罗特·萨拉夫/维克拉姆·戈克哈尔/雷伊·舒克拉/阿西夫·巴斯拉/加纳特·拉玛妮/侯赛因·达拉尔/伊万·罗德里格斯/坤纳·斯内德/哈许‧梅尔/什库马尔·苏布拉马尼亚姆,剧情/喜剧,印度,印地语/英语,2018-10-12(中国大陆)/2018-03-23(印度),120分钟/116分钟(中国大陆),我的破嗝Miss(港)/我的嗝嗝老师(台)/图雷特之爱,tt6588966
厕所英雄,什里·那拉扬·辛,格丽玛/西达尔特,阿克谢·库玛尔/阿努潘·凯尔/布米·佩德卡尔/拉什·沙玛/萨钦·克德卡/莎娜·可汗/迪韦严杜·沙玛,剧情/喜剧,印度,印地语,2018-06-08(中国大陆)/2017-08-11(印度),155分钟/150分钟(中国大陆),厕所：一个爱情故事(台)/厕所：一个爱的故事/टॉयलेट:एकप्रेमकथा/Toilet:ALoveStory,tt5785170
我能说,金炫锡,金炫锡,罗文姬/李帝勋/廉惠兰/朴哲民/李尚熙/李知勋/郑妍周/金素真,喜剧,韩国,韩语/英语,2017-09-21(韩国),119分钟,花漾奶奶秀英文(台)/不能说的故事…(港)/ICanSpeak,tt7342204
龙虾刑警,李昕芸,范氿维/鹿迅,王千源/袁姗姗/刘桦/周游/周云鹏/张锦程/沈腾,喜剧/动作/犯罪,中国大陆,汉语普通话,2018-06-22(中国大陆),93分钟,LobsterCop,tt8489090
大坏狐狸的故事,本杰明·雷内/帕特里克·英伯特,本杰明·雷内/让·勒尼奥,纪尧姆·达尔诺/席琳·荣特/达米安·维特卡/安托万·苏姆斯基/卡梅尔·阿卜德萨多克/克里斯多夫·勒莫因/纪尧姆·布谢德/鲍里斯·雷林格/玛佳丽·罗森茨威格/让·卢·霍维茨/伊夫·阎,喜剧/动画/冒险,法国/比利时,法语,2018-03-16(中国大陆)/2017-06-15(安锡动画电影节)/2017-06-21(法国),83分钟,谁是大坏狐(台)/坏蛋狐狸的故事(港)/大坏狐狸的动物童话/大坏狐狸与其他童话/大坏狐狸与其他故事/TheBigBadFoxandOtherTales...,tt5851904
天气预爆,肖央,肖央/黄苑/张少初/刘犇,肖央/杜鹃/常远/小沈阳/岳云鹏/王小利/衣云鹤/蔡明,喜剧/奇幻,中国大陆,汉语普通话,2018-12-21(中国大陆),104分钟,Airpocalypse,tt9409854
恋爱回旋,石川淳一,古泽良太,新垣结衣/瑛太/广末凉子/苍井优/濑户康史/永野芽郁/山口纱弥加/佐野勇斗/远藤宪一/森崎博之/吉田钢太郎/久间田琳加/生濑胜久/铃木福/谷花音/真木阳子/小日向文世/中村安奈/水谷隼/石川佳纯/伊藤美诚/木造勇人/吉村真晴/浜本由惟,喜剧/运动,日本,日语,2018-03-09(中国大陆)/2017-10-21(日本),119分钟,混合双打/乒乓情人梦(港)/乒乓少女大逆袭(台)/混双/Mix!/MixedDoubles,tt6523440
大护法,不思凡,不思凡,小连杀/图特哈蒙/金士杰/幽舞越山/李佳怡/李兰陵/郭盛/叶知秋/佟心竹/邢凯新/藤新/郝祥海,喜剧/动画/奇幻/冒险,中国大陆,汉语普通话,2017-07-13(中国大陆),95分钟,大护法之黑花生/Dahufa,tt7146054
胖子行动队,包贝尔,张鹏/刘智林,文章/包贝尔/郭京飞/李成敏/辣目洋子/许君聪/曾一竣/张梦露/戚玉武/仓田保昭/木幡龙/宋佳/文隽,喜剧/动作,中国大陆,汉语普通话,2018-09-30(中国大陆),108分钟,FatBuddies,tt8845432
游戏之夜,约翰·弗朗西斯·戴利/乔纳森·M·戈尔茨坦,马克·佩雷斯,杰森·贝特曼/瑞秋·麦克亚当斯/凯尔·钱德勒/莎朗·豪根/比利·马格努森/拉蒙尼·莫里斯/凯莉·班伯里/杰西·普莱蒙/迈克尔·C·豪尔/丹尼·赫斯顿/切尔西·帕瑞蒂/卡米利·陈/泽瑞克·威廉姆斯/约书亚·米克尔/R·F·戴利,喜剧/悬疑/犯罪,美国,英语,2018-02-23(美国),100分钟,游戏夜杀必死(台)/今晚玩救你(港),tt2704998
我的间谍前男友,苏珊娜·福格尔,苏珊娜·福格尔/大卫·伊瑟森,米拉·库尼斯/凯特·麦克金农/贾斯汀·塞洛克斯/萨姆·修汉/薇尔玛·斯泽克斯/哈桑·明哈杰/凯文·亚当斯/吉莲·安德森/伊万娜·萨赫诺/简·库丁/保罗·雷瑟/弗雷德·迈拉麦德/詹姆斯·弗雷特/卡罗琳·皮克尔斯/贾斯婷·瓦希伯格/汤姆·斯托顿/罗德里克·希尔,喜剧/动作,美国/加拿大,英语/俄语/法语,2018-10-19(中国大陆)/2018-08-03(美国),117分钟,行动代号：特工EX(港)/老娘也要当间谍(台)/抛弃了我的间谍,tt6663582
王牌特工2：黄金圈,马修·沃恩,简·古德曼/马修·沃恩/马克·米勒/戴夫·吉布森,塔伦·埃格顿/科林·费尔斯/马克·斯特朗/朱丽安·摩尔/埃尔顿·约翰/爱德华·霍尔克罗夫特/哈莉·贝瑞/佩德罗·帕斯卡/查宁·塔图姆/杰夫·布里吉斯/迈克尔·刚本/索菲·库克森/汉娜·奥斯特罗姆/比约恩·格拉纳特/莱娜·恩卓/波比·迪瓦伊/汤姆·本尼迪克·奈特/托马斯·图尔格斯/基思·艾伦/艾米丽·沃森/布鲁斯·格林伍德/戈登·亚历山大/马丁·福特/明格斯·约翰斯顿,喜剧/动作/冒险,英国/美国,英语/意大利语/瑞典语,2017-10-20(中国大陆)/2017-09-20(英国)/2017-09-22(美国),141分钟/139分钟(中国大陆),王牌特工2/皇家特工：金圈子(港)/金牌特务：机密对决(台)/王牌特工2：黄金圆环/王牌特工：黄金圈/Kingsman2,tt4649466
少年泰坦出击电影版,亚伦·霍瓦斯/皮得·里达·米切尔,亚伦·霍瓦斯/迈克尔·杰勒尼克,尼古拉斯·凯奇/克里斯汀·贝尔/威尔·阿奈特/塔拉·斯特朗/詹姆斯·柯登/卡里·佩顿/格雷格·西佩斯/斯坦·李/哈尔希/吉米·坎摩尔/斯科特·门维尔/海登·瓦尔希/达纳·斯耐德/LilYachty,喜剧/动作/动画,美国,英语,2018-07-27(美国),84分钟,电影少年悍将GO！(台),tt7424200
妖铃铃,吴君如,周运海/查慕春/王贻兴,吴君如/沈腾/岳云鹏/张译/Papi酱/吴镇宇/方中信/焦俊艳/潘斌龙/阿如那/许君聪/李亦航/周冬雨/马思纯/李尚正,喜剧/恐怖,中国大陆,汉语普通话,2017-12-29(中国大陆),88分钟,妖妖铃/妖妖零/玲姐大闹萌贵坊/铃姐大闹萌贵坊/Goldbuster,tt7743588
谁先爱上他的,徐誉庭/许智彦,徐誉庭/吕蒔媛,邱泽/谢盈萱/陈如山/黄圣球/周洺甫/梁正群/杨丽音/安哲/高隽雅/吴定谦/禾语辰/钟欣凌/万芳/高爱伦,剧情/喜剧/同性,台湾,汉语普通话,2018-04-22(乌迪内远东电影节)/2018-11-02(台湾),100分钟,DearEX,tt8443704
一吻定情,陈玉珊,曾咏婷/黄继柔,王大陆/林允/陈柏融/蔡思韵/邰智源/李铭顺/钟丽缇/郭书瑶,喜剧/爱情,中国大陆,汉语普通话,2019-02-14(中国大陆),122分钟,淘气小亲亲/恶作剧之吻/我的少女时代2/FallinLoveatFirstKiss,tt9657764
超时空同居,苏伦,苏伦,雷佳音/佟丽娅/张衣/于和伟/王正佳/陶虹/李念/李光洁/杨玏/范明/徐峥/杨迪/方龄/陈昊,喜剧/爱情/奇幻,中国大陆,汉语普通话,2018-05-18(中国大陆),101分钟,口袋宇宙/HowLongWillILoveU,tt8404272
瞒天过海：美人计,盖瑞·罗斯,盖瑞·罗斯/奥利维亚·米尔奇/乔治·克莱顿·约翰逊/杰克·戈登·拉塞尔,桑德拉·布洛克/凯特·布兰切特/安妮·海瑟薇/海伦娜·伯翰·卡特/蕾哈娜/莎拉·保罗森/敏迪·卡灵/奥卡菲娜/詹姆斯·柯登/理查德·阿米蒂奇/格里芬·邓恩/迪德尔·古德温/丹尼埃拉·拉贝尼/埃利奥特·古尔德/夏洛特·柯克/达科塔·范宁/理查德·罗比查乌克斯/达米安·杨/戈登·格里克/凯特琳·梅纳/詹姆斯·比贝里/香农·弗雷尔/康纳尔·多诺万/凯文·布朗/马尔洛·托马斯/丹娜·爱薇/玛丽·路易丝·威尔逊/伊丽莎白·阿什利/凯蒂·霍尔姆斯/肯多尔·詹纳/凯莉·詹娜/金·卡戴珊,喜剧/犯罪,美国,英语/印地语/法语/德语/汉语普通话,2018-06-08(美国),110分钟,女版十一罗汉/瞒天过海：八面玲珑(台)/盗海豪情：8美千娇(港)/八罗汉/八大罗汉/侠盗英姿/盗海姐妹团/Ocean’sOcho/Ocean's8,tt5164214
闪光少女,王冉,鲍鲸鲸,徐璐/彭昱畅/刘泳希/鲁照华/韩忠羽/李诺/骆明劼/陈雨锶/乐思宏/崔可法/陆建艺/陈奕迅/汤甄/闫妮/耿乐,喜剧/音乐,中国大陆,汉语普通话,2017-07-20(中国大陆)/2017-06-18(上海电影节),103分钟,OurShiningDays,tt7013194
超人总动员2,布拉德·伯德,布拉德·伯德,格雷格·T·尼尔森/霍利·亨特/莎拉·沃威尔/赫克·米尔纳/伊莱·富西尔/凯瑟琳·基纳/塞缪尔·杰克逊/伊莎贝拉·罗西里尼/鲍勃·奥登科克/布拉德·伯德/索菲亚·布什/乔纳森·班克斯/约翰·拉岑贝格/金伯利·阿代尔·克拉克/托亚·特纳,喜剧/动作/动画/冒险,美国,英语,2018-06-22(中国大陆)/2018-06-15(美国),118分钟/126分钟(中国大陆),超人特攻队2(台)/超人特工队2(港)/超人家族2,tt3606756
起跑线,萨基特·乔杜里,萨基特·乔杜里/琪娜特·拉克哈尼/阿米托什·纳格庖,伊尔凡·可汗/萨巴·卡玛尔/内哈·迪胡皮阿/迪帕克·迪布里亚尔/蒂希塔·塞加尔/阿莫瑞塔·金格/蒂洛塔玛·索姆/桑贾娜·桑吉/拉什·沙玛/桑贾伊·萨里/玛丽卡·杜阿/基兰·寇杰/丹尼·苏拉/斯沃蒂·达斯/苏米特·古拉蒂,剧情/喜剧,印度,印地语/英语,2018-04-04(中国大陆)/2017-05-19(印度),132分钟/131分钟(中国大陆),人生起跑线(台)/可怜天下父母心/हिंदी,tt5764096
神偷奶爸3,凯尔·巴尔达/皮埃尔·柯芬/埃里克·吉隆,辛科·保罗/肯·道里欧,史蒂夫·卡瑞尔/克里斯汀·韦格/崔·帕克/米兰达·卡斯格拉夫/达纳·盖尔/内芙·沙雷尔/皮埃尔·柯芬/史蒂夫·库根/朱莉·安德鲁斯/珍妮·斯蕾特/迈克尔·贝亚蒂/安迪·尼曼/阿德里安·奇斯卡托/布莱恩·T·德莱尼/肯·道里欧,喜剧/动画/冒险,美国,英语,2017-07-07(中国大陆)/2017-06-14(安锡动画电影节)/2017-06-30(美国),90分钟,卑鄙的我3/坏蛋奖门人3(港)/神偷奶爸3之小小兵,tt3469046
齐木楠雄的灾难 真人版,福田雄一,福田雄一,山崎贤人/桥本环奈/新井浩文/吉泽亮/笠原秀幸/贺来贤人/室毅/佐藤二朗/田边诚一/内田有纪,喜剧,日本,日语,2017-10-21(日本),97分钟,超能力者齐木楠雄的灾难真人版,tt4773438
新喜剧之王,周星驰,周星驰,王宝强/鄂靖文/张全蛋/景如洋/张琪/袁兴哲/田启文/黄骁鹏/蔡哲睿/苗溢伦,剧情/喜剧,中国大陆/香港,汉语普通话/粤语,2019-02-05(中国大陆),91分钟,喜剧之王2/D计划/TheNewKingofComedy/KingofComedy2,tt9368628
我不是药神,文牧野,韩家女/钟伟/文牧野,徐峥/王传君/周一围/谭卓/章宇/杨新鸣/王佳佳/王砚辉/贾晨飞/龚蓓苾/宁浩/李乃文/岳小军/苇青/富冠铭/巴拉特·巴蒂/喜利图/张海艳/朱耕佑,剧情/喜剧,中国大陆,汉语普通话/英语/上海话/印地语,2018-07-05(中国大陆)/2018-06-30(大规模点映),117分钟,中国药神/印度药神/印度药商/生命之路/DyingtoSurvive/DrugDealer,tt7362036
摄影机不要停！,上田慎一郎,上田慎一郎,滨津隆之/真鱼/主浜晴美/秋山柚稀/长屋和彰/细井学/市原洋/山崎俊太郎/大泽真一郎/竹原芳子/吉田美纪/合田纯奈/浅森咲希奈/山口友和/藤村拓矢/岩合智史/高桥恭子,喜剧/恐怖,日本,日语,2017-11-04(东京首映)/2018-06-23(日本),96分钟,尸杀片场(港)/一尸到底(台)/OneCutoftheDead/Kameraotomeruna!,tt7914416
