电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
驭风男孩,切瓦特·埃加福特,切瓦特·埃加福特/威廉·卡玛夸文巴/布赖恩·梅亚勒,切瓦特·埃加福特/麦斯威尔·辛巴/莉莉·班达/爱伊莎·玛依卡/诺玛·杜梅温尼/约瑟夫·马塞尔,剧情,英国,英语,2019-01-25(圣丹斯电影节)/2019-03-01(英国),113分钟(圣丹斯电影节),,tt7533152
T-34坦克,阿列克赛·西多洛夫,阿列克赛·西多洛夫,亚历山大·佩特罗夫/文森兹·凯弗/维克多·多勃朗拉沃夫/伊琳娜·斯达申鲍姆/谢苗·特列斯库诺夫/尤利斯·鲍里索夫/阿尔焦姆·贝斯特罗夫/约书亚·格罗斯/伊格·克里普诺夫/彼得·斯科沃尔佐夫,动作/历史/战争,俄罗斯,俄语,2018-12-27(俄罗斯),139分钟,,tt8820590
你的鸟儿会唱歌,三宅唱,佐藤泰志/三宅唱,柄本佑/染谷将太/石桥静河,剧情,日本,日语,2018-09-01(日本),106分钟,函馆夜空更深蓝(港)/你的鸟儿能歌唱/AndYourBirdCanSing,tt6515458
极线杀手,乔纳斯·阿克伦德,杰森·罗斯威尔/维克托·桑托斯,麦斯·米科尔森/凡妮莎·哈金斯/凯瑟琳·温妮克/罗伯特·梅耶/马特·卢卡斯/露比·欧·菲/阿伊莎·伊萨/阿纳斯塔西娅·玛莉尼娜/佩德罗·米盖尔·阿尔斯/约翰尼·诺克斯维尔/罗维娜·亚瓦里/任霏/克雷格·伯纳托夫斯基/米歇尔·C·福柯,动作,美国/德国,英语,2019-01-25(美国),118分钟,极地(港)/极线/极寒复出,tt4139588
黄金兄弟,钱嘉乐,金东圭/郭建乐/李敏/麦曦茵/陈淑贤/张之彦,郑伊健/陈小春/谢天华/钱嘉乐/林晓峰/曾志伟/佘诗曼/张雅玫/吴永伦,动作/犯罪,中国大陆,粤语/汉语普通话,2018-09-21(中国大陆)/2018-09-20(香港),99分钟,黄金七十二小时/新古惑仔/新版古惑仔/GoldenJob,tt7521990
咖啡未冷前,冢原亚由子,奥寺佐渡子,有村架纯/伊藤健太郎/波瑠/林遣都/深水元基/松本若菜/药师丸博子/吉田羊/松重丰/石田百合子,剧情/爱情/奇幻,日本,日语,2018-09-21(日本),116分钟,在咖啡冷掉之前(台),tt8315128
后来的我们,刘若英,袁媛/何昕明/潘彧/安巍/刘若英,井柏然/周冬雨/田壮壮/曲哲明/刘启恒/苏小明/邹倚天/张子贤/施予斐/李剑青,剧情/爱情,中国大陆,汉语普通话,2018-04-28(中国大陆),120分钟,UsandThem,tt8033592
非同凡响,欧文杰,欧文杰/章彥琦/钟翠怡,余香凝/岑珈其/叶童/谷祖琳/张国强/廖子妤/欧锦棠/钟景辉/张蔓姿/陈丽云/郭伟亮/蒋祖曼/傅月美/梁健平/林嘉华/刘玉翠/陈桂芬/岑乐怡/陈曾宁/游学修/易健儿/谢珈朗/徐浩昌/何故,剧情,香港,粤语,2018-10-11(香港),99分钟,Distinction,tt9129808
乐高大电影2,迈克·米切尔,菲尔·罗德/克里斯托弗·米勒/马修·福格尔,克里斯·帕拉特/伊丽莎白·班克斯/威尔·阿奈特/蒂凡尼·哈迪斯/斯蒂芬妮·比翠丝/爱丽森·布里/尼克·奥弗曼/查理·戴/玛娅·鲁道夫/威尔·法瑞尔/杰登·桑德/布鲁克琳·普林斯/查宁·塔图姆/乔纳·希尔/理查德·艾欧阿德/本·施瓦茨/诺尔·费丁/杰森·莫玛/寇碧·史莫德斯/伊克·巴里霍尔兹/拉尔夫·费因斯/威尔·福特/欧阳万成/乔玛·塔科内/布鲁斯·威利斯/加里·佩顿,喜剧/动画/歌舞/冒险,美国/澳大利亚/挪威/丹麦,英语,2019-03-22(中国大陆)/2019-02-08(美国),106分钟,LEGO英雄传2(港)/乐高玩电影2(台)/TheLegoMovie2,tt3513498
山茶花飘零,木村大作,小泉尧史,冈田准一/西岛秀俊/黑木华/池松壮亮/绪形直人/柳乐优弥/芳根京子/骏河太郎/渡边大/麻生久美子/石桥莲司/富司纯子/奥田瑛二,剧情/动作,日本,日语,2018-09-28(日本),111分钟,飘落的山茶花/椿花散落,tt6926356
侏罗纪世界2,胡安·安东尼奥·巴亚纳,科林·特雷沃罗/德里克·康纳利/迈克尔·克莱顿,克里斯·帕拉特/布莱丝·达拉斯·霍华德/贾斯蒂斯·史密斯/伊莎贝拉·瑟蒙/拉菲·斯波/托比·琼斯/泰德·拉文/詹姆斯·克伦威尔/黄荣亮/丹妮艾拉·皮内达/杰拉丁·卓别林/杰夫·高布伦/卡米尔·雷米泽斯基/丹尼尔·斯蒂森/皮特·杰森/迈克尔·帕帕约翰/罗伯特·埃姆斯/罗南·萨莫尔斯/麦克斯·贝克/丹尼尔·厄根/戴维·奥拉瓦莱·阿印德,动作/科幻/冒险,美国/西班牙,英语,2018-06-15(中国大陆)/2018-06-22(美国),128分钟,侏罗纪世界：殒落国度(台)/侏罗纪世界：迷失国度(港)/侏罗纪世界2：失落王国/侏罗纪世界2：堕落王国/侏罗纪公园5/JurassicPark5/JurassicWorld2,tt4881806
我的间谍前男友,苏珊娜·福格尔,苏珊娜·福格尔/大卫·伊瑟森,米拉·库尼斯/凯特·麦克金农/贾斯汀·塞洛克斯/萨姆·修汉/薇尔玛·斯泽克斯/哈桑·明哈杰/凯文·亚当斯/吉莲·安德森/伊万娜·萨赫诺/简·库丁/保罗·雷瑟/弗雷德·迈拉麦德/詹姆斯·弗雷特/卡罗琳·皮克尔斯/贾斯婷·瓦希伯格/汤姆·斯托顿/罗德里克·希尔,喜剧/动作,美国/加拿大,英语/俄语/法语,2018-10-19(中国大陆)/2018-08-03(美国),117分钟,行动代号：特工EX(港)/老娘也要当间谍(台)/抛弃了我的间谍,tt6663582
黑色党徒,斯派克·李,斯派克·李/查利·瓦赫特尔/大卫·拉比诺维茨/凯文·威尔默特/罗恩·施塔沃思,约翰·大卫·华盛顿/亚历克·鲍德温/小伊塞亚·维特洛克/罗伯特·约翰·伯克/布赖恩·塔伦蒂诺/阿瑟·J·纳斯加勒拉/根·加里托/弗雷德里克·韦勒/亚当·德赖弗/迈克尔·布谢米/劳拉·哈里尔/达马里斯·刘易斯/奥托·布兰克森-伍德/科里·霍金斯/法龙·索尔兹伯里/瑞安·艾戈尔德/加斯帕·帕科农/保罗·沃尔特·豪泽/阿什莉·阿特金森/托弗·戈瑞斯/维克托·科利采奇奥/埃莉斯·哈德森/丹尼·霍奇/尼古拉斯·特图罗/哈里·贝拉方特/克里斯·班克斯/克雷格·穆姆斯·格兰特/汤姆·斯特拉特福/唐纳德·特朗普/保罗·迪奥梅德/赖恩·普雷姆斯伯格/吉娜·贝拉方特/迈克尔·J·伯格/柯特·克伦德尼/大卫·杜克,剧情/传记/犯罪,美国,英语,2018-05-14(戛纳电影节)/2018-08-10(美国),135分钟,卧底天王(港)/BlackKlansman,tt7349662
三夫,陈果,林纪陶/陈果,曾美慧孜/陈湛文/陈万雷/麦强/邓月平,剧情,香港,粤语,2018-10-26(东京电影节)/2019-03-28(香港),101分钟,三个丈夫/ThreeHusbands,tt9076570
死亡天使,路易斯·奥特加,塞尔吉奥·奥尔金/路易斯·奥特加/鲁道夫·帕拉西奥斯,洛伦佐·法罗/奇诺·达林/丹尼尔·凡尼戈/梅赛黛斯·莫朗/玛莱娜·维拉/塞西莉亚·罗特/索菲亚·伊内斯·托尔内/皮特·蓝萨尼/马塞洛·坎切米/路易斯·尼科/威廉·普罗赛克,剧情/同性/传记/犯罪,阿根廷/西班牙,西班牙语,2018-05-12(戛纳电影节)/2018-08-09(阿根廷),118分钟,爱杀罪天使(港)/天使怎么了(台)/L'Ange,tt7204348
速成家庭,西恩·安德斯,西恩·安德斯/约翰·莫里斯,马克·沃尔伯格/萝丝·拜恩/伊莎贝拉·莫奈/古斯塔夫·奇洛兹/朱莉安娜·甘米兹/奥克塔维亚·斯宾瑟/泰格·诺塔洛/汤姆·赛格拉/艾琳·瑞秋/布瑞特·伦茨勒/玛格·马丁戴尔/朱丽·哈基提/迈克尔·奥吉弗/琼·库萨克/加里·维克斯/乔伊·雅各布森/安德利娅·安德斯/肯尼斯·以色列/兰德尔·P·海文斯/埃莱扎·施莱辛格/哈维尔·朗塞罗斯/伊芙·哈洛/约瑟琳·雷耶斯/约翰·麦康奈尔/查利·麦克德莫特/埃里卡·比尔曼/卡尔森·霍尔姆斯/维勒特·罗德里格斯/艾米丽塔·T·冈萨雷斯/帕蒂·舍尔哈斯/本杰明·韦弗/玛丽亚·Z·威尔逊,剧情/喜剧,美国,英语,2018-11-16(美国),119分钟,失惊无神一家人(港)/即时家庭,tt7401588
64号病历,克里斯托弗·鲍伊,尤西·阿德勒-奥尔森/尼科莱·阿尔赛/博·艾哈德·汉森/米凯尔·诺加德,尼古拉·雷·卡斯/法瑞斯·法瑞斯/约翰妮·路易斯·施密特/索伦·比尔马克/范妮·博内代尔/克拉拉·罗萨杰/路易斯·斯科夫/阿曼达·拉德里亚克/安德斯·霍夫/尼可拉斯·布若/埃利奥特·克罗赛特·霍夫/碧尔特·诺伊曼/迈克尔·布罗斯楚普/玛丽安·霍格斯布罗/薇比珂·哈斯特伦/特赖恩·帕里森/纳斯塔加·阿尔赛/亨里克·韦斯特加德·尼尔森/拉多·哈季奇/安德斯·布林克·马德森/旺达·佩德尔维茨,悬疑/惊悚/犯罪,丹麦/德国,丹麦语/西班牙语/阿拉伯语,2018-10-04(丹麦),119分钟,悬案密码4/悬案密码4：64号病历/ThePurityofVengeance,tt6916362
胖子行动队,包贝尔,张鹏/刘智林,文章/包贝尔/郭京飞/李成敏/辣目洋子/许君聪/曾一竣/张梦露/戚玉武/仓田保昭/木幡龙/宋佳/文隽,喜剧/动作,中国大陆,汉语普通话,2018-09-30(中国大陆),108分钟,FatBuddies,tt8845432
喜欢，轻吻，快跑,克里斯托夫·奥诺雷,克里斯托夫·奥诺雷,文森特·拉科斯特/皮埃尔·德隆尚/德尼·波达利德斯/阿黛尔·维斯梅思/托马斯·冈萨雷斯/克莱蒙·梅特耶/昆廷·蒂博/特里斯坦·法尔热/索菲·勒图讷尔/马莱娜·索尔达纳/卢卡·马林诺夫斯基/埃里克·维涅尔/罗曼·施耐纳,剧情/爱情/同性,法国,法语,2018-05-10(戛纳电影节),132分钟,惹人爱，爱别人，快快追别人(港)/喜欢你、爱上你、逃离你(台)/取悦，爱慕，飞跑/SorryAngel/Plaire...,tt7534054
欢迎来到马文镇,罗伯特·泽米吉斯,罗伯特·泽米吉斯/卡罗琳·汤普森,史蒂夫·卡瑞尔/法尔克·亨特切尔/马特·欧莱瑞/尼古莱·维切尔/帕特里克·罗卡斯/亚历克斯·洛韦/艾莎·冈萨雷斯/莱斯利·泽米吉斯/梅里特·韦弗/格温多兰·克里斯蒂/加奈儿·梦奈/莱斯利·曼恩/尼尔·杰克逊/西沃恩·威廉姆斯/黛安·克鲁格/埃里克·李塞德/康拉德·科茨/薇娜·苏德/帕特里克·萨邦圭/弗雷泽·艾奇逊/杰夫·桑卡/特雷弗·琼斯/莎伦·克兰德尔,剧情/传记,美国,英语,2018-12-21(美国),116分钟,马克的异乡世界(台)/马文科尔/Marwencol/TheWomenofMarwen,tt3289724
三重威胁之跨国大营救,杰西·约翰逊,乔伊·奥布莱恩/保罗·斯特海利,陈虎/卢靖姗/托尼·贾/伊科·乌艾斯/斯科特·阿金斯/迈克尔·加·怀特/迈克尔·比斯平/杰佳·亚宁/罗恩·斯穆安伯格,动作,泰国/中国大陆/香港/美国,英语/汉语普通话/泰语/印尼语/粤语,2019-03-29(中国大陆)/2019-03-19(美国),96分钟,三重威胁,tt6643972
宁静,斯蒂文·奈特,斯蒂文·奈特,马修·麦康纳/安妮·海瑟薇/戴安·琳恩/杰森·克拉克/杰曼·翰苏/杰瑞米·斯特朗/加里恩·多德/肯尼思·霍/罗伯特·霍布斯/拉斐尔·赛耶/埃登·布胡格鲁/纪尧姆·萨里文特/维纳亚·桑古尔,剧情/科幻/悬疑,美国,英语,2019-01-25(美国),106分钟,惊涛布局(台),tt6476140
你能原谅我吗？,玛丽埃尔·海勒,妮可·哈罗芬瑟/杰夫·惠蒂,梅丽莎·麦卡西/理查德·E·格兰特/多莉·韦尔斯/本·法尔科内/格里高利·克洛斯蒂舍夫斯基/简·库丁/斯蒂芬·斯皮内拉/克里斯蒂安·纳瓦罗/普·班德赫/埃里克·拉雷·哈维/布兰登·斯科特·琼斯/雪伊·德林恩/罗莎尔·卡农/安娜·迪佛·史密斯/马克·埃文·杰克逊,剧情/喜剧/传记/犯罪,美国,英语,2018-09-01(特柳赖德电影节)/2018-10-19(美国),107分钟,大老作家(港)/她的伪造游戏(台),tt4595882
希斯特斯兄弟,雅克·欧迪亚,雅克·欧迪亚/托马斯·彼得葛恩/帕特里克·德威特,约翰·C·赖利/杰昆·菲尼克斯/杰克·吉伦哈尔/里兹·阿迈德/卡罗尔·凯恩/鲁特格尔·哈尔/克瑞德·布拉顿/约翰内斯·豪克尔·约翰内森/尼尔斯·阿贺斯图普/莱克茜·本博-哈特/丽贝卡·鲁特/菲利普·罗施/邓肯·拉克鲁瓦/伊恩·雷迪丁顿/阿尔多·马兰,犯罪/西部/冒险,法国/西班牙/罗马尼亚/美国/比利时,英语,2018-09-02(威尼斯电影节)/2018-10-19(美国),121分钟,姐妹兄弟/淘金杀手/LesFrèresSisters,tt4971344
冷战,帕维乌·帕夫利科夫斯基,雅努什·格沃瓦茨基/帕维乌·帕夫利科夫斯基,尤安娜·库里克/托马斯·科特/波利斯·席克/阿伽塔·库莱沙/塞德里克·康/让娜·巴利巴尔/亚当·费仁希/亚当·沃诺维茨/亚当·斯齐斯科斯基,剧情/爱情/音乐,波兰/法国/英国,波兰语/法语/德语/克罗地亚语/意大利语/俄语,2018-05-10(戛纳电影节)/2018-06-08(波兰),88分钟,没有烟硝的爱情(台)/冷战恋曲(港)/ColdWar,tt6543652
修女,科林·哈迪,加里·多伯曼/温子仁,德米安·比齐尔/泰莎·法米加/乔纳斯·布洛凯/邦妮·阿伦斯/维拉·法米加/帕特里克·威尔森/英格丽·比苏/夏洛特·霍普/桑德拉·特蕾丝/奥古斯特·马图洛/迈克尔·史麦利/大卫·霍罗维奇/丽丽·博尔丹/斯嘉丽·希克斯/丽兹·科菲/迪·布拉雷·贝克尔/黛布拉·威尔逊/马克·斯达格/莉迪亚·科洛科/艾玛·阿普尔顿/约翰尼·科瓦内/丹尼尔·曼德尔/西蒙·瑞/桑德拉·罗斯科,悬疑/惊悚/恐怖,美国,英语/法语/罗马尼亚语/拉丁语,2018-09-07(美国),96分钟,招魂外传/鬼修女(台)/诡修女(港)/Valak,tt5814060
本回家了,彼得·赫奇斯,彼得·赫奇斯,朱莉娅·罗伯茨/卢卡斯·赫奇斯/考特尼·万斯/凯瑟琳·纽顿/雷切尔·贝·琼斯/戴维·萨迪瓦尔/亚历山德拉·帕克/迈克尔·埃斯佩尔/蒂姆·金尼/迈拉·卢克利希亚·泰勒/克里斯汀格里菲斯/亨利·斯特拉姆/比尔·布尔/亚历山德拉·艾布拉姆斯/费斯·洛根/罗伯特·迈尔斯/肖恩·雷伊,剧情,美国,英语,2019-05(中国大陆)/2018-09-08(多伦多电影节)/2018-12-07(美国),103分钟,迷失家缘(港)/班恩回家(台)/本回来了/本，回来了,tt7545524
阿尔法：狼伴归途,艾尔伯特·休斯,达恩·威登霍普/艾尔伯特·休斯,柯蒂·斯密特-麦菲/恰克/约翰内斯·豪克尔·约翰内森/娜塔莎·迈尔兹/蕾奥娜·维埃拉/延斯·赫尔腾/梅赛德斯·德拉泽尔达/普里亚·拉贾拉特南/斯潘塞·博加特/帕特里克·弗拉纳根/迈克尔·克鲁斯-代赫勒/马辛·科瓦奇克,剧情/冒险,美国,英语,2018-09-07(中国大陆)/2018-08-17(美国),96分钟,驯狼纪(港)/极地之王(台)/阿尔法/TheSolutrean,tt4244998
朋克武士,石井岳龙,宫藤官九郎,绫野刚/北川景子/东出昌大/染谷将太/浅野忠信/村上淳/若叶龙也/近藤公园/涩川清彦/国村隼/丰川悦司/永濑正敏,喜剧/动作/奇幻/冒险,日本,日语,2018-06-21(上海电影节)/2018-06-30(日本),130分钟,超人剑客,tt8306022
武林怪兽,刘伟强,荣超/林挺,古天乐/陈学冬/郭碧婷/包贝尔/王太利/周冬雨/吴樾/潘斌龙/孔连顺/刘浩/梁大维/许君聪/方中信/何润东/薛凯琪/颖儿/李灿森/卢惠光,喜剧/奇幻/武侠,中国大陆/香港,汉语普通话,2018-12-21(中国大陆),104分钟,WhenRobbersMeetTheMonster/KungFuMonster,tt9378850
皇家酒店谋杀案,德鲁·高达,德鲁·高达,杰夫·布里吉斯/辛西娅·艾莉佛/达科塔·约翰逊/乔恩·哈姆/克里斯·海姆斯沃斯/卡莉·史派妮/刘易斯·普尔曼/尼克·奥弗曼/泽维尔·多兰/谢伊·惠格姆/马克·奥布莱恩/查尔斯·哈尔福德/吉姆·奥希尔/瑞贝卡·图兰/比利·威克曼/威廉·B·戴维斯/曼尼·贾希尼托/乔纳森·怀特赛尔/凯瑟琳·伊莎贝尔/萨拉·史密斯,剧情/悬疑/惊悚/犯罪,美国,英语,2018-09-27(奇幻电影节)/2018-10-12(美国),141分钟,皇家酒店的悲惨时光/坏事大饭店(台)/贼眉贼眼大酒店(港),tt6628394
大师兄,阚家伟,阚家伟/陈大利,甄子丹/陈乔恩/喻亢/骆明劼/汤君慈/汤君耀/李靖筠/刘朝健/林秋楠/云千千/林嘉华/张坚庭/骆应钧/李枫/欧阳伟豪/楼南光/张文杰,喜剧/动作,中国大陆/香港,粤语,2018-08-24(中国大陆),100分钟,我的老师是拳霸/BigBrother,tt7336572
老人和枪,大卫·洛维,大卫·洛维/大卫·格恩,罗伯特·雷德福/茜茜·斯派塞克/卡西·阿弗莱克/丹尼·格洛弗/汤姆·威兹/提卡·森普特/阿勒·伊丽莎白·约翰逊/蒂根·约翰逊/吉因·琼斯/约翰·大卫·华盛顿/巴洛·雅克布斯/奥古斯丁·弗里泽尔/小伊塞亚·维特洛克/丽雅·罗伯茨/伊丽莎白·莫斯/阿尔菲厄斯·格林/基思·卡拉丹/肯妮莎·汤普森/罗伯特·朗斯特里特/乔丹·崔威里恩/托比·豪布鲁克斯/克里斯汀·岱伊/拉里·杰克·唐森/帕姆·多尔蒂,剧情/喜剧/犯罪,美国,英语,2018-08-31(特柳赖德电影节)/2018-10-19(美国),93分钟,老人与枪,tt2837574
硬核机器人,山下敦弘,向井康介/狩撫麻礼,山田孝之/佐藤健/荒川良良/石桥桂/首くくり栲象/康巢恩/藤原季节/松隆子,喜剧,日本,日语,2018-10-31(东京电影节)/2018-11-23(日本),124分钟,平成地獄兄弟～驚驚/HardCore:HeiseiJigokuBrothers/Hardcore,tt7246942
霸主,朱利叶斯·艾弗里,比利·雷/马克·L·史密斯,约翰·艾德坡/怀亚特·罗素/马蒂尔德·奥利维耶/皮鲁·埃斯贝克/约翰·马加罗/伊恩·德·卡斯泰克/雅各布·安德森/多米尼克·阿普尔怀特/博基姆·伍德拜因/恩里奇·雷德曼/马克·麦克肯纳/海莉·卡迈克尔/米迦勒·埃普/RossTomlinson/本·特瓦索里/安迪·韦勒姆/帕特里克·布拉莫尔/肖恩·狄克逊/豪尔赫·莱昂·马丁内斯/伊娃·马格亚,动作/科幻/恐怖/战争,美国/加拿大,英语/俄语/法语/德语,2018-09-22(奥斯汀奇幻电影节)/2018-11-09(美国),110分钟,大君主之役(港)/霸王行动/君主/大君主行动,tt4530422
冥王星时刻,章明,章明/龚竽溪,王学兵/刘丹/曾美慧孜/易平/易大千/李心然/母其弥雅,剧情,中国大陆,汉语普通话,2018-12-07(中国大陆)/2018-05-16(戛纳电影节),110分钟,穿过黑夜/黑暗传/TheMomentofPluto/ThePlutoMoment,tt7628080
假若比尔街能说话,巴里·詹金斯,巴里·詹金斯/詹姆斯·鲍德温,琪琪·莱恩/史蒂芬·詹姆士/雷吉娜·金/科尔曼·多明戈/泰娜·帕丽斯/迈克尔·比奇/安洁纽·艾莉丝/埃博妮·奥西迪安/多米尼克·索恩/迭戈·卢纳/芬·维特洛克/艾德·斯克林/艾米莉·里奥斯/佩德罗·帕斯卡/布莱恩·泰里·亨利/玛西娅·让·库尔茨/戴夫·弗兰科/马科·查卡/费斯·洛根/桃乐丝·麦卡锡,剧情/爱情/犯罪,美国,英语/西班牙语,2018-09-09(多伦多电影节)/2018-12-14(美国),119分钟,爱在无声的街角(港)/蓝色比尔街的沉默(台)/假如比尔街能说话/假如比尔街会说话/假若比尔街能够讲话,tt7125860
阿拉姜色,松太加,松太加/扎西达娃,容中尔甲/尼玛颂宋/赛却加,剧情/家庭,中国大陆,藏语,2018-10-26(中国大陆)/2018-06-23(上海电影节),109分钟,AlaChangso,tt9159816
污垢,杰夫·特里梅因,阿曼达·阿德尔森/汤米·李/米克·马尔斯/万斯·尼尔/尼基·锡克斯/尼尔·史特劳斯/里奇·威尔克斯,机关枪凯利/埃里·恩比/道格拉斯·布斯/艾伦·杰伊·罗姆/丹尼尔·韦伯/艾丽莎·玛丽·史迪威/布兰妮·弗兰/伊万·瑞恩/凯瑟琳·莫里斯/文斯·马蒂斯,音乐/传记,美国,英语,2019-03-22(美国),107分钟,一身尘土：MötleyCrüe(港)/克鲁小丑的摇滚坏生活(台)/劣迹斑斑/尘土,tt0800325
正义联盟大战致命五人组,刘山姆,JimShooter,凯文·康瑞/乔治·纽伯恩/苏珊·爱森伯格/丹妮拉·玻芭迪拉/素玛立·蒙塔诺/菲利普·安东尼-罗德里格斯/马修·杨·金/塔拉·斯特朗/黛安·格雷罗,动画,美国,英语,2019-03-30(美国),77分钟,,tt8752474
私人战争,马修·海涅曼,阿拉什·阿梅尔/玛丽·布伦纳,裴淳华/詹米·多南/汤姆·霍兰德/斯坦利·图齐/安东尼萨桑·杰苏萨桑,剧情/传记/战争,美国,英语,2018-09-07(多伦多电影节)/2018-11-02(美国点映)/2018-11-16(美国),110分钟,第一眼战线(港)/一个人的战争/MarieColvin,tt2368254
叶问外传：张天志,袁和平,黄子桓/陈大利,张晋/戴夫·巴蒂斯塔/柳岩/杨紫琼/托尼·贾/郑嘉颖/周秀娜/谭耀文/释彦能/姜皓文/栢天男/元华,剧情/动作/犯罪,中国大陆/香港,汉语普通话/粤语,2018-12-21(中国大陆)/2018-10-13(釜山电影节),107分钟,张天志/张天志传/叶问外传/叶问系列之张天志/IPManSideStory:CheungTinChi/MasterZ:IpManLegacy,tt7262882
词典,严宥娜,严宥娜,柳海真/尹启相/金弘波/禹贤/金太勋/艺秀晶,剧情/历史,韩国,韩语,2019-01-09(韩国),135分钟,辞典/Mal-Mo-E:TheSecretMission,tt9602258
你的婚礼,李锡根,李锡根,金英光/朴宝英/姜其永/高圭弼/张成范/金贤淑/林炯俊/姜德重/徐恩秀/宋再临/申素率/郑多媛/车烨/裴海善/全裴修/徐胤雅,剧情/爱情,韩国,韩语,2018-08-22(韩国),110分钟,婚礼的那一天(台)/OnYourWeddingDay,tt7938092
完美的他人,李宰圭,保罗·杰诺维塞,柳海真/赵震雄/李瑞镇/廉晶雅/金智秀/宋昰昀/尹敬浩/智友,剧情/喜剧,韩国,韩语,2018-10-31(韩国),115分钟,完美陌生人韩国版/亲密陌生人(台)/IntimateStrangers,tt8986842
无间炼狱,卡瑞恩·库萨马,费尔·海伊/马特·曼弗莱迪,妮可·基德曼/托比·凯贝尔/塔提阿娜·玛斯拉尼/塞巴斯蒂安·斯坦/斯科特·麦克纳里/布莱德利·惠特福德/托比·胡斯/詹姆斯·乔丹/博·纳普/杰德·佩蒂约翰/沙米尔·安德森/娜塔丽·科尔多瓦/余朝汉/简·霍格/米奇·奥黑根/布兰顿·莫拉莱斯/杰伊·赫农/乔治·格里菲斯/布瑞恩·汉福德/寇比·法兰奇/丹尼尔·索斯沃思/莫妮克·盖尔,剧情/惊悚/犯罪,美国,英语,2018-08-31(特柳赖德电影节)/2018-12-25(美国),123分钟,摧毁者,tt7137380
玛丽女王,乔西·洛克,鲍尔·威利蒙/约翰·盖,西尔莎·罗南/玛格特·罗比/杰克·劳登/乔·阿尔文/大卫·田纳特/盖·皮尔斯/嘉玛·陈/布兰登·柯伊尔/马丁·康普斯顿/伊斯梅尔·克鲁斯·科尔多瓦/爱琳·奥伊金斯/玛丽亚·德拉格斯/伊恩·哈拉德/詹姆斯·麦卡德尔/艾德里安·莱斯特,剧情/传记/历史,英国,英语,2018-12-07(美国)/2019-01-18(英国),124分钟,苏格兰女王：争名夺后(港)/双后传(台)/玛丽一世/苏格兰女王玛丽/苏格兰女王玛丽一世,tt2328900
熊出没·原始时代,丁亮/林汇达,徐芸/万秦/蒋琳,张伟/张秉君/谭笑/宋祖儿/刘思奇/万丹青/刘沛/孟雨田,喜剧/动画/冒险,中国大陆,汉语普通话,2019-02-05(中国大陆),88分钟,熊出没6/熊出没大电影6/BoonieBears:BlastIntoThePast,
老爸102岁,奥米史·舒克拉,索姆亚·定司,阿米达普·巴强/里希·卡普尔/吉米特·特里韦迪/达尔曼德拉·吉尔,剧情/喜剧,印度,印地语,2018-11-30(中国大陆)/2018-05-04(印度),102分钟,102岁仍未老/102岁不落伍,tt6580564
滴答屋,伊莱·罗斯,艾力克·克莱普科/约翰·贝莱尔,杰克·布莱克/凯特·布兰切特/欧文·瓦卡罗/凯尔·麦克拉克伦/芮妮·戈兹贝里/考林·加普/桑尼·苏尔季克/洛伦扎·伊佐/BraxtonBjerken/VanessaAnneWilliams/查尔斯·格林/De'JonWatts/艾伦·比尔纳/ChristianCalloway/伊莱·罗斯/AnnaChuancheun/德梅特里·兰德尔/佩拉·米德尔顿,喜剧/惊悚/奇幻/冒险,美国/印度/加拿大,英语,2018-11-01(中国大陆)/2018-09-21(美国),104分钟,魔钟奇幻屋(港)/墙上有一个钟的房子/墙里有钟的房子,tt2119543
协商,李钟奭,崔成贤,孙艺珍/玄彬/金相浩/张荣男/张光/赵勇进/朴成根/朴修荣/金民尚/李诗雅/崔秉默/李贤/金熙镇/李珠英/康德铉/李文植,动作/悬疑/犯罪,韩国,韩语,2018-09-19(韩国),114分钟,智命谈判(港)/极智对决(台)/谈判/TheNegotiation,tt6904272
库尔斯克,托马斯·温特伯格,罗伯特·罗达特/罗伯特·摩尔,科林·费尔斯/蕾雅·赛杜/马提亚斯·修奈尔/迈克尔·恩奎斯特/马克斯·冯·叙多夫/奥古斯特·迪赫/史蒂芬·威丁顿/潘妮拉·奥古斯特/马提亚斯·施维赫夫/扎特科·巴瑞克/乔尔·巴斯曼/马格努斯·米兰/伊娃·范·德·古奇特/古斯塔夫·汉马斯顿/约翰·霍林沃思/皮特·布科夫斯基/布贾内·亨里克森/彼得·西蒙尼舍克/拉尔斯·博格曼/蒂伊门·戈瓦尔茨/米格伦·米切夫/海伦娜·赖因科德·纳曼/皮特·泼拉格伯格/阿斯克·邦/马丁·布拉巴赫/克拉多·德·克拉伦/菲迪迦·斯图肯,剧情/历史/灾难,法国/比利时/卢森堡,英语,2018-09-06(多伦多电影节)/2018-11-07(法国),117分钟,潜行浩劫96小时(港)/深海救援(台)/潜舰K-141,tt4951982
自由了！,皮埃尔·沙尔瓦多利,本杰明·查比特/贝诺伊·格拉芬/皮埃尔·沙尔瓦多利,阿黛拉·哈内尔/皮奥·马麦/奥黛丽·塔图/达米安·勃纳尔/樊尚·埃尔巴兹/霍钦·丘特里/奥克塔夫·波斯维特/克里斯多夫·泰克,剧情/喜剧/犯罪,法国,法语,2018-05-14(戛纳电影节)/2018-10-31(法国),108分钟,旧爱来找碴(台)/谈谈情，补补镬(港)/TheTroublewithYou,tt7534068
